shape_id,block_ids,trip_ids
80008,"[352420, 352429, 352424, 352418, 352419, 352422, 352421, 352423, 352348, 352321, 352426, 354100, 352425, 352431, 352430]","[3431386, 3431387, 3431388, 3431389, 3431390, 3431391, 3431392, 3431393, 3431394, 3431395, 3431396, 3431397, 3431398, 3431399, 3431400, 3431401, 3431402, 3431403, 3431404, 3431405, 3431406, 3431407, 3431408, 3431409, 3431410, 3431411, 3431412, 3431413, 3431414, 3431415, 3431416, 3431417, 3431418, 3431419, 3431420, 3431421, 3431422, 3431423, 3431424, 3431425, 3431426, 3431427, 3431428, 3431429, 3431430, 3431431, 3431432, 3431433, 3431438, 3431439, 3431441, 3431446, 3431447, 3431448, 3431449, 3431450, 3431451, 3431452, 3431453, 3431454, 3431455]"
80009,[352420],[3431434]
80021,"[352421, 352467]","[3431436, 3431445]"
80011,"[352425, 352348]","[3431437, 3431442]"
80012,"[352431, 352391]","[3431440, 3431443]"
80023,[354099],[3446821]
98010002,[352322],[3431336]
98510007,[354101],[3429616]
99520003,[355311],[3480604]
90005,"[352356, 352350, 352351, 352360, 352358, 352355, 352361, 352359, 352352, 352357, 352467, 352354, 352353, 352395]","[3429991, 3429992, 3429993, 3429994, 3429995, 3429996, 3429997, 3429998, 3429999, 3430000, 3430001, 3430002, 3430003, 3430004, 3430005, 3430006, 3430007, 3430008, 3430009, 3430010, 3430011, 3430012, 3430013, 3430014, 3430015, 3430016, 3430017, 3430018, 3430019, 3430020, 3430021, 3430022, 3430023, 3430024, 3430025, 3430026, 3430027, 3430028, 3430029, 3430030, 3430031, 3430032, 3430033, 3430034, 3430035, 3430036, 3430037, 3430038, 3430039, 3430040, 3430041, 3430087, 3430089, 3430093, 3430096, 3430097, 3430098, 3430100, 3430105, 3430107]"
90006,"[352350, 352467, 352354, 352360, 352353, 352358, 352355, 352361, 352352, 352357, 352356, 352351, 352359]","[3430042, 3430043, 3430044, 3430045, 3430046, 3430047, 3430048, 3430049, 3430050, 3430051, 3430052, 3430053, 3430054, 3430055, 3430056, 3430057, 3430058, 3430059, 3430060, 3430061, 3430062, 3430063, 3430064, 3430065, 3430066, 3430067, 3430068, 3430069, 3430070, 3430071, 3430072, 3430073, 3430074, 3430075, 3430076, 3430077, 3430078, 3430079, 3430080, 3430081, 3430082, 3430083, 3430084, 3430085, 3430086, 3430088, 3430090, 3430091, 3430092, 3430094, 3430095, 3430099, 3430101, 3430102, 3430103, 3430104, 3430106, 3430108, 3430109]"
